device_id,device_type,os,brand,screen_size_inch,supports_hd
2597,Mobile,Android,Samsung,17.6,True
2598,Tablet,Linux,LG,23.8,False
2599,Smart TV,Linux,LG,49.3,True
2600,Smart TV,iOS,HP,41.2,True
2601,Tablet,Linux,Sony,27.4,True
2602,Tablet,iOS,Dell,27.3,False
2603,Smart TV,Linux,Sony,26.6,True
2604,Mobile,Android,Samsung,38.1,True
2605,Mobile,macOS,HP,36.2,False
2606,Laptop,Android,Samsung,27.3,False
2607,Laptop,Android,LG,29.1,True
2608,Mobile,Android,Sony,18.1,False
2609,Laptop,iOS,HP,38.1,True
2610,Mobile,Windows,Sony,6.0,False
2611,Laptop,Windows,Dell,52.0,True
2612,Mobile,iOS,Sony,19.7,True
2613,Laptop,Android,HP,30.2,True
2614,Tablet,Linux,Apple,5.1,False
2615,Laptop,Linux,Sony,6.6,True
2616,Tablet,Windows,Dell,23.8,True
2617,Smart TV,iOS,HP,44.7,False
2618,Smart TV,Windows,HP,38.1,False
2619,Tablet,macOS,HP,5.7,False
2620,Smart TV,Android,Sony,41.9,False
2621,Laptop,Windows,Dell,34.0,False
2622,Laptop,iOS,Samsung,16.5,True
2623,Smart TV,Android,Sony,16.9,True
2624,Tablet,Windows,Apple,58.9,True
2625,Tablet,Android,LG,22.4,True
2626,Mobile,Linux,LG,18.1,True
2627,Tablet,Windows,Sony,63.6,True
2628,Smart TV,Windows,Samsung,28.7,True
2629,Tablet,Android,LG,15.6,True
2630,Mobile,Windows,Samsung,40.0,True
2631,Mobile,Linux,Sony,29.3,False
2632,Smart TV,iOS,Apple,55.9,False
2633,Mobile,macOS,Samsung,49.8,True
2634,Mobile,macOS,LG,37.4,True
2635,Smart TV,iOS,LG,19.3,True
2636,Smart TV,macOS,Dell,32.6,False
2637,Tablet,Linux,LG,42.9,False
2638,Tablet,iOS,Sony,48.2,True
2639,Smart TV,macOS,Dell,58.5,False
2640,Tablet,macOS,HP,35.0,False
2641,Smart TV,Linux,Sony,7.8,False
2642,Smart TV,Linux,Apple,8.6,True
2643,Tablet,Windows,LG,39.3,False
2644,Tablet,Android,Sony,25.8,False
2645,Mobile,macOS,HP,8.3,True
2646,Mobile,Linux,Apple,6.2,True
2647,Mobile,Android,HP,37.2,False
2648,Mobile,macOS,Sony,28.7,True
2649,Tablet,Windows,HP,53.6,True
2650,Smart TV,Android,Apple,33.6,False
2651,Smart TV,Linux,Samsung,63.7,True
2652,Tablet,Windows,Samsung,18.7,True
2653,Mobile,Android,Samsung,51.8,True
2654,Smart TV,iOS,Sony,7.6,True
2655,Smart TV,iOS,Dell,7.7,True
2656,Tablet,macOS,Apple,24.0,False
2657,Laptop,Linux,Sony,59.4,False
2658,Mobile,iOS,HP,56.2,True
2659,Mobile,iOS,HP,7.5,True
2660,Laptop,iOS,LG,63.7,True
2661,Smart TV,Linux,Apple,29.6,False
2662,Laptop,Windows,Sony,18.2,False
2663,Laptop,Android,HP,31.7,True
2664,Smart TV,Windows,Apple,7.2,True
2665,Mobile,Android,LG,18.0,True
2666,Laptop,macOS,Samsung,23.7,False
2667,Smart TV,macOS,Sony,59.4,True
2668,Smart TV,Linux,Dell,16.4,False
2669,Mobile,Windows,Samsung,56.7,True
2670,Mobile,iOS,HP,44.5,False
2671,Tablet,Linux,LG,37.8,False
2672,Tablet,Linux,HP,52.1,True
2673,Laptop,macOS,Dell,64.4,True
2674,Mobile,Windows,Dell,13.4,False
2675,Mobile,Linux,Apple,59.3,True
2676,Tablet,Android,Samsung,58.7,False
2677,Tablet,iOS,Apple,46.0,True
2678,Mobile,Windows,LG,6.6,True
2679,Laptop,Android,Sony,35.5,False
2680,Laptop,Windows,LG,55.9,True
2681,Mobile,iOS,LG,45.1,True
2682,Mobile,Linux,Sony,33.5,True
2683,Laptop,iOS,HP,55.3,True
2684,Tablet,iOS,LG,45.6,True
2685,Laptop,Linux,Apple,48.7,True
2686,Mobile,Linux,Sony,29.0,True
2687,Mobile,Linux,Samsung,48.2,True
2688,Mobile,Linux,LG,23.4,False
2689,Laptop,Linux,Dell,23.6,True
2690,Smart TV,macOS,LG,9.5,False
2691,Mobile,Linux,LG,55.1,True
2692,Laptop,macOS,Samsung,52.7,False
2693,Mobile,Linux,Apple,17.5,True
2694,Laptop,Windows,LG,18.6,False
2695,Tablet,iOS,HP,18.2,True
2696,Tablet,iOS,Apple,31.3,False
2697,Laptop,Linux,HP,10.1,False
2698,Laptop,macOS,LG,14.5,False
2699,Tablet,iOS,HP,14.2,False
2700,Smart TV,Android,Dell,35.5,False
2701,Laptop,Windows,LG,50.6,False
2702,Mobile,macOS,LG,47.7,False
2703,Mobile,Windows,Samsung,25.7,True
2704,Tablet,Android,Samsung,6.0,True
2705,Laptop,Android,HP,29.1,False
2706,Laptop,Windows,Dell,59.3,True
2707,Laptop,Android,Sony,40.8,False
2708,Laptop,Linux,Samsung,19.8,False
2709,Laptop,Windows,LG,13.1,True
2710,Mobile,iOS,Sony,5.6,True
2711,Smart TV,macOS,LG,63.2,True
2712,Tablet,Android,LG,59.1,False
2713,Laptop,Android,HP,30.3,False
2714,Mobile,Linux,Sony,12.2,True
2715,Tablet,Linux,Apple,17.9,False
2716,Tablet,iOS,Samsung,20.7,True
2717,Tablet,Windows,Apple,10.7,False
2718,Laptop,Linux,Samsung,27.0,True
2719,Smart TV,iOS,Apple,42.4,True
2720,Laptop,iOS,Apple,25.8,False
2721,Smart TV,Linux,Sony,24.2,True
2722,Laptop,Windows,Apple,39.7,True
2723,Smart TV,macOS,Samsung,21.2,True
2724,Smart TV,macOS,Apple,43.7,True
2725,Mobile,Linux,LG,5.4,True
2726,Tablet,Android,LG,60.9,False
2727,Mobile,Windows,Samsung,11.0,True
2728,Laptop,Android,Dell,45.7,True
2729,Smart TV,Android,Samsung,55.0,True
2730,Smart TV,Android,HP,28.2,False
2731,Mobile,macOS,Samsung,6.7,True
2732,Tablet,Linux,LG,25.3,True
2733,Mobile,macOS,Sony,27.1,True
2734,Smart TV,Linux,HP,56.2,True
2735,Mobile,iOS,Dell,25.3,False
2736,Mobile,Linux,LG,60.8,True
2737,Mobile,iOS,Apple,50.5,True
2738,Mobile,macOS,Sony,36.9,False
2739,Laptop,Android,Sony,16.0,False
2740,Smart TV,Windows,LG,19.5,False
2741,Tablet,iOS,Samsung,21.0,False
2742,Laptop,Linux,Dell,50.5,True
2743,Laptop,macOS,Dell,59.7,False
2744,Laptop,Android,Sony,63.4,True
2745,Mobile,iOS,Dell,63.4,False
2746,Tablet,Android,LG,9.5,False
2747,Tablet,Windows,Samsung,60.0,True
2748,Mobile,Linux,LG,30.4,True
2749,Smart TV,iOS,HP,61.0,False
2750,Laptop,macOS,Apple,15.0,False
2751,Tablet,Windows,Dell,33.9,False
2752,Tablet,macOS,Apple,59.3,True
2753,Mobile,iOS,Sony,62.5,True
2754,Laptop,Android,LG,56.5,False
2755,Mobile,iOS,LG,14.2,False
2756,Smart TV,Windows,Sony,39.8,True
2757,Smart TV,Android,Dell,7.8,True
2758,Tablet,macOS,LG,29.0,True
2759,Tablet,Windows,HP,19.7,True
2760,Tablet,Linux,LG,61.8,False
2761,Smart TV,Android,Dell,64.2,False
2762,Mobile,Windows,Dell,20.3,True
2763,Tablet,Windows,LG,41.7,True
2764,Smart TV,macOS,Apple,5.6,False
2765,Smart TV,Linux,HP,56.5,True
2766,Smart TV,Linux,Sony,7.6,True
2767,Smart TV,Windows,LG,57.0,True
2768,Laptop,Linux,HP,51.3,True
2769,Laptop,Android,Samsung,51.7,False
2770,Smart TV,Linux,Sony,58.9,False
2771,Smart TV,iOS,Sony,29.7,False
2772,Laptop,Windows,Sony,12.8,True
2773,Smart TV,iOS,HP,17.4,False
2774,Laptop,Windows,Samsung,55.3,True
2775,Smart TV,Windows,Dell,9.1,False
2776,Laptop,Android,LG,60.7,False
2777,Tablet,iOS,LG,32.6,False
2778,Smart TV,macOS,LG,51.0,False
2779,Mobile,Windows,LG,7.1,True
2780,Smart TV,iOS,Dell,13.9,False
2781,Laptop,macOS,Sony,10.9,True
2782,Mobile,iOS,Samsung,27.3,True
2783,Laptop,macOS,Dell,47.6,True
2784,Tablet,Linux,Dell,34.6,False
2785,Laptop,Windows,Apple,48.1,True
2786,Tablet,Linux,LG,58.9,True
2787,Mobile,iOS,LG,54.5,True
2788,Mobile,Windows,HP,49.9,True
2789,Mobile,iOS,LG,49.8,True
2790,Mobile,Windows,HP,5.6,True
2791,Tablet,Windows,LG,10.1,True
2792,Laptop,Windows,Dell,63.7,False
2793,Laptop,Linux,HP,60.9,True
2794,Laptop,Windows,Apple,45.2,False
2795,Mobile,iOS,Apple,41.2,True
2796,Tablet,iOS,Apple,25.0,False
2797,Mobile,Windows,Apple,10.1,True
2798,Mobile,iOS,LG,29.6,False
2799,Mobile,Windows,HP,48.5,False
2800,Mobile,iOS,LG,35.8,True
2801,Laptop,Windows,Sony,29.9,True
2802,Tablet,Linux,HP,55.8,True
2803,Laptop,iOS,HP,43.4,False
2804,Tablet,macOS,LG,17.0,False
2805,Laptop,Windows,LG,30.6,False
2806,Laptop,Android,LG,56.3,False
2807,Mobile,Android,HP,49.9,True
2808,Smart TV,Android,Sony,55.0,False
2809,Mobile,iOS,HP,5.2,False
2810,Smart TV,Windows,Sony,24.0,False
2811,Mobile,iOS,LG,21.4,False
2812,Smart TV,Windows,LG,48.4,True
2813,Tablet,Android,Sony,27.9,True
2814,Tablet,iOS,LG,41.3,True
2815,Laptop,Linux,Samsung,27.9,False
2816,Mobile,macOS,Sony,62.0,False
2817,Laptop,macOS,Apple,32.5,False
2818,Smart TV,Android,HP,42.7,False
2819,Smart TV,macOS,HP,55.5,False
2820,Smart TV,Windows,Dell,19.0,False
2821,Mobile,iOS,Apple,60.5,False
2822,Laptop,iOS,HP,38.7,False
2823,Tablet,iOS,HP,42.6,True
2824,Tablet,Linux,Dell,40.1,False
2825,Mobile,Windows,Sony,27.3,True
2826,Smart TV,macOS,LG,21.0,True
2827,Mobile,Linux,LG,26.1,False
2828,Mobile,Android,Apple,12.5,False
2829,Mobile,Android,LG,36.6,True
2830,Smart TV,macOS,Apple,22.1,True
2831,Smart TV,iOS,Apple,46.8,False
2832,Smart TV,Linux,Sony,43.8,False
2833,Tablet,Windows,Sony,11.0,True
2834,Smart TV,Windows,Apple,29.7,False
2835,Mobile,Linux,Dell,40.8,True
2836,Laptop,Linux,Dell,35.3,True
2837,Tablet,Android,LG,63.8,True
2838,Laptop,iOS,Dell,30.1,False
2839,Laptop,Linux,Samsung,34.6,False
2840,Laptop,Android,Sony,14.1,False
2841,Smart TV,iOS,Samsung,7.2,True
2842,Tablet,iOS,Sony,46.7,False
2843,Laptop,macOS,Dell,12.8,False
2844,Tablet,Linux,LG,26.1,True
2845,Laptop,Android,Samsung,6.6,False
2846,Laptop,macOS,Apple,9.8,True
2847,Laptop,iOS,HP,34.6,False
2848,Mobile,Linux,Dell,53.0,False
2849,Smart TV,Linux,Dell,62.6,True
2850,Laptop,iOS,Samsung,41.6,True
2851,Laptop,iOS,LG,58.9,False
2852,Mobile,Android,Dell,63.2,True
2853,Laptop,Linux,Dell,45.5,False
2854,Smart TV,iOS,Dell,9.2,False
2855,Mobile,iOS,Sony,30.7,False
2856,Smart TV,macOS,Dell,53.4,False
2857,Tablet,macOS,HP,26.0,True
2858,Laptop,macOS,LG,7.3,False
2859,Smart TV,Linux,HP,32.9,True
2860,Mobile,Windows,Samsung,31.0,False
2861,Tablet,iOS,LG,32.1,False
2862,Mobile,macOS,Apple,9.4,False
2863,Mobile,iOS,Samsung,26.9,True
2864,Mobile,Windows,Apple,31.9,True
2865,Laptop,Linux,Apple,61.9,False
2866,Smart TV,Windows,Dell,47.1,False
2867,Tablet,Windows,Dell,8.7,True
2868,Laptop,Linux,Dell,63.6,False
2869,Mobile,macOS,Apple,16.3,True
2870,Laptop,macOS,Sony,57.5,True
2871,Tablet,macOS,LG,30.9,True
2872,Smart TV,macOS,LG,8.0,False
2873,Smart TV,Windows,Samsung,9.2,False
2874,Mobile,iOS,Sony,14.9,True
2875,Smart TV,Android,Sony,51.6,False
2876,Mobile,Windows,HP,63.7,False
2877,Smart TV,Windows,HP,41.5,False
2878,Tablet,Linux,LG,27.2,False
2879,Mobile,Windows,Samsung,25.3,True
2880,Smart TV,Linux,Apple,14.6,False
2881,Laptop,iOS,HP,60.9,False
2882,Tablet,Windows,Dell,43.9,False
2883,Smart TV,Windows,LG,9.4,False
2884,Laptop,iOS,Apple,57.3,True
2885,Smart TV,Android,Apple,37.2,True
2886,Mobile,Linux,Dell,19.3,True
2887,Laptop,macOS,LG,59.2,True
2888,Tablet,macOS,HP,15.2,True
2889,Tablet,Linux,HP,22.2,False
2890,Tablet,iOS,Dell,64.0,False
2891,Smart TV,iOS,Samsung,10.6,False
2892,Laptop,macOS,Dell,10.3,False
2893,Tablet,iOS,Dell,38.3,True
2894,Mobile,Android,HP,6.9,False
2895,Smart TV,iOS,LG,22.2,True
2896,Smart TV,macOS,Samsung,54.3,True
2897,Laptop,Windows,LG,56.7,True
2898,Tablet,macOS,LG,55.0,False
2899,Smart TV,Windows,Apple,37.4,True
2900,Tablet,iOS,Samsung,6.9,False
2901,Tablet,Windows,Apple,59.3,True
2902,Tablet,Android,Dell,16.5,False
2903,Laptop,Android,HP,52.4,True
2904,Smart TV,Linux,Dell,59.3,True
2905,Tablet,iOS,Dell,45.6,False
2906,Laptop,macOS,HP,58.7,False
2907,Tablet,macOS,Dell,24.4,False
2908,Mobile,iOS,Samsung,53.0,True
2909,Laptop,macOS,Samsung,22.9,False
2910,Laptop,Windows,HP,62.3,False
2911,Smart TV,iOS,HP,50.7,False
2912,Mobile,Android,Apple,54.3,False
2913,Tablet,macOS,Apple,30.1,True
2914,Tablet,iOS,Sony,55.2,True
2915,Laptop,Windows,LG,46.5,False
2916,Laptop,Windows,LG,29.3,True
2917,Smart TV,Android,Dell,23.5,True
2918,Laptop,iOS,Apple,8.5,True
2919,Tablet,Linux,Apple,15.8,True
2920,Mobile,iOS,Dell,61.1,True
2921,Smart TV,Android,Dell,62.0,False
2922,Mobile,Android,Samsung,36.4,False
2923,Laptop,Linux,HP,30.1,False
2924,Mobile,Android,Dell,34.3,True
2925,Laptop,iOS,LG,54.1,True
2926,Mobile,iOS,Dell,11.8,True
2927,Laptop,Android,LG,24.2,True
2928,Smart TV,Linux,Samsung,62.5,True
2929,Smart TV,macOS,LG,37.9,False
2930,Mobile,iOS,Samsung,37.5,True
2931,Laptop,macOS,LG,63.0,True
2932,Mobile,macOS,LG,48.4,False
2933,Smart TV,macOS,Samsung,52.1,True
2934,Laptop,Android,HP,43.6,False
2935,Tablet,Linux,Sony,35.8,False
2936,Mobile,Linux,Apple,50.5,False
2937,Tablet,Android,Dell,14.8,False
2938,Laptop,macOS,LG,8.3,False
2939,Laptop,macOS,HP,56.6,False
2940,Tablet,Windows,LG,54.9,False
2941,Laptop,Android,HP,9.9,False
2942,Smart TV,Android,LG,64.4,True
2943,Tablet,iOS,Samsung,12.3,False
2944,Tablet,Linux,LG,5.1,True
2945,Mobile,macOS,Samsung,16.1,True
2946,Laptop,Android,Dell,7.1,False
2947,Laptop,Linux,LG,41.9,False
2948,Laptop,Windows,Sony,50.0,True
2949,Tablet,macOS,Samsung,23.1,True
2950,Laptop,iOS,Samsung,47.7,True
2951,Mobile,iOS,Sony,7.2,True
2952,Smart TV,Linux,Dell,58.7,True
2953,Mobile,macOS,LG,28.4,True
2954,Mobile,Linux,Sony,14.0,True
2955,Laptop,macOS,Samsung,51.6,True
2956,Laptop,Linux,Samsung,47.0,False
2957,Mobile,Linux,Dell,22.7,False
2958,Mobile,iOS,Sony,40.6,False
2959,Smart TV,macOS,Sony,13.1,False
2960,Tablet,Windows,Sony,62.4,True
2961,Tablet,Linux,Samsung,11.9,True
2962,Smart TV,Android,Sony,24.1,True
2963,Smart TV,Windows,LG,56.6,True
2964,Laptop,Windows,Apple,36.6,False
2965,Smart TV,Windows,Sony,13.9,False
2966,Laptop,Android,Sony,27.7,True
2967,Mobile,iOS,Samsung,6.0,True
2968,Laptop,iOS,HP,60.7,False
2969,Smart TV,Windows,Samsung,15.3,True
2970,Laptop,macOS,Sony,33.7,False
2971,Tablet,Windows,Samsung,48.4,True
2972,Laptop,Android,Sony,35.8,False
2973,Tablet,Windows,HP,31.2,True
2974,Mobile,Linux,Sony,60.8,False
2975,Tablet,Windows,HP,30.7,True
2976,Mobile,Linux,HP,53.1,True
2977,Smart TV,Android,Sony,27.8,False
2978,Mobile,macOS,LG,63.8,False
2979,Smart TV,Linux,HP,28.7,True
2980,Mobile,Linux,Apple,27.4,True
2981,Mobile,macOS,Dell,25.8,True
2982,Mobile,iOS,LG,60.2,False
2983,Laptop,Android,LG,60.2,False
2984,Tablet,macOS,Apple,56.1,True
2985,Mobile,iOS,Sony,37.7,True
2986,Laptop,Linux,Sony,54.4,True
2987,Mobile,Linux,LG,63.4,False
2988,Laptop,Windows,HP,44.9,True
2989,Smart TV,Android,Apple,61.9,True
2990,Laptop,Windows,Sony,37.7,False
2991,Laptop,iOS,Apple,40.1,True
2992,Smart TV,iOS,Samsung,33.0,True
2993,Smart TV,Android,HP,33.6,True
2994,Mobile,iOS,Apple,45.3,False
2995,Mobile,Windows,HP,17.6,False
2996,Smart TV,Linux,Apple,60.5,True
2997,Laptop,iOS,Apple,60.7,False
2998,Tablet,Android,Sony,29.1,True
2999,Smart TV,Linux,Dell,45.4,False
3000,Tablet,iOS,Sony,47.5,False
