movie_id,title,genre,release_year,duration_mins,language,age_rating,avg_rating
1910,Simple sure do,Drama,1994,73,Spanish,PG-13,1.31
1911,Around loss card,Romance,1987,106,English,G,3.42
1912,Politics,Comedy,2007,127,Spanish,NC-17,1.73
1913,Someone imagine,Thriller,1989,174,Japanese,PG-13,3.5
1914,Poor age,Sci-Fi,2002,172,English,PG-13,4.66
1915,Nothing away,Romance,1996,163,Japanese,G,4.16
1916,Southern perhaps buy,Comedy,2021,78,Spanish,PG,2.56
1917,Bank site near,Documentary,1984,74,German,R,4.84
1918,Old unit,Sci-Fi,1989,71,Spanish,PG,1.73
1919,Agree both some,Thriller,2002,100,French,R,2.93
1920,Wait away reason,Thriller,2018,161,Japanese,PG-13,1.55
1921,Force resource establish common,Horror,2004,113,German,R,3.15
1922,Within fill day,Documentary,2014,128,Korean,PG,2.54
1923,Technology environmental,Thriller,2013,133,Korean,PG,3.81
1924,Today,Horror,2003,60,Hindi,G,2.45
1925,Special cultural rate,Documentary,1988,177,English,G,4.65
1926,Style arm customer,Romance,1988,97,French,PG,4.34
1927,Instead control,Thriller,1995,86,Korean,PG,1.22
1928,Billion analysis,Comedy,1987,149,Japanese,PG,2.51
1929,Lawyer region material,Action,2024,114,Spanish,G,3.81
1930,Shake movement,Drama,2010,167,German,PG,1.12
1931,Address above,Romance,1989,70,Hindi,G,1.05
1932,Threat summer notice,Thriller,1989,157,Hindi,R,3.97
1933,How PM,Sci-Fi,2010,112,Japanese,PG-13,2.78
1934,Assume discuss create,Action,1998,74,Hindi,G,4.52
1935,Probably whom,Action,2018,156,Hindi,NC-17,1.64
1936,Term eat area,Thriller,2007,147,French,NC-17,3.85
1937,Piece campaign tree term,Sci-Fi,2016,124,Spanish,PG,2.69
1938,Behavior ten opportunity number,Comedy,1997,71,German,R,4.91
1939,Time institution yourself,Comedy,1993,111,German,G,1.88
1940,Enough claim get,Comedy,2015,137,Korean,G,4.27
1941,Else fear,Documentary,2010,100,Japanese,R,4.31
1942,Memory because,Comedy,1983,162,Spanish,R,1.78
1943,Buy and interesting scene,Drama,1986,69,Spanish,NC-17,4.12
1944,Candidate such prevent,Romance,1981,90,Spanish,PG,3.17
1945,Think box Mrs,Drama,1993,136,English,PG-13,1.75
1946,Husband,Horror,2020,178,English,PG,2.08
1947,Rest its,Action,2016,161,French,G,1.19
1948,Relationship set,Drama,1999,61,Spanish,PG-13,4.83
1949,Job story,Horror,2000,156,French,PG-13,4.9
1950,Know benefit whom campaign,Drama,2001,112,Japanese,NC-17,1.4
1951,Director,Comedy,1981,135,Korean,R,2.91
1952,Even nothing,Action,1998,80,Hindi,R,1.32
1953,Second ago,Drama,1994,173,Hindi,PG,4.08
1954,Weight sometimes light,Comedy,2012,126,Japanese,NC-17,3.61
1955,What although,Romance,2008,160,Hindi,PG-13,2.16
1956,Wear natural,Thriller,1982,174,Japanese,R,1.96
1957,Trouble coach operation,Drama,1989,132,Japanese,R,1.39
1958,Night paper wait,Action,1989,158,Korean,PG-13,3.19
1959,Pressure crime,Drama,2011,72,French,PG-13,1.68
1960,Statement rate,Sci-Fi,1990,68,Spanish,NC-17,2.45
1961,Ready large find,Drama,1984,82,Japanese,R,2.03
1962,Quality head,Documentary,1996,157,French,PG,4.76
1963,During young,Documentary,1982,106,Korean,PG-13,2.6
1964,Air power,Comedy,2008,106,German,NC-17,4.81
1965,Town well,Romance,1985,147,French,NC-17,2.8
1966,Your rather remember,Action,2019,142,English,PG,3.8
1967,Specific sense expect,Action,1989,169,English,PG-13,2.5
1968,Learn stuff,Thriller,1984,88,French,R,3.68
1969,Large board,Romance,2009,119,Japanese,NC-17,4.6
1970,Ready star six,Documentary,1986,70,Hindi,G,4.67
1971,Significant so front,Thriller,2007,85,French,PG-13,1.26
1972,Hair light,Romance,2018,122,Hindi,R,1.46
1973,Per cost sign,Documentary,1982,129,Hindi,R,1.58
1974,Possible control nation,Horror,2000,132,English,NC-17,4.1
1975,Third begin rest,Action,2003,161,French,R,1.85
1976,Night always any,Horror,1981,157,Japanese,R,2.08
1977,Else loss,Comedy,1985,78,English,PG-13,2.62
1978,Movement present,Sci-Fi,2008,171,French,NC-17,1.86
1979,They truth base,Sci-Fi,1991,166,English,G,4.58
1980,Young,Thriller,2001,156,Spanish,PG,1.79
1981,More against,Thriller,2010,120,German,PG,4.86
1982,Film serve information,Thriller,2002,176,Japanese,NC-17,2.56
1983,Much break use adult,Action,2015,160,German,PG,1.31
1984,Scene fear,Comedy,2000,145,Korean,PG-13,1.06
1985,Capital mind evening,Documentary,1989,123,Korean,PG-13,1.45
1986,Choose few,Thriller,1996,126,Japanese,G,4.95
1987,Result organization task,Comedy,2020,117,Japanese,NC-17,1.39
1988,News three close finally,Horror,1992,113,Japanese,NC-17,4.1
1989,Treat,Thriller,1993,104,Hindi,PG,4.89
1990,Phone room,Action,2003,164,Spanish,G,2.21
1991,Drive,Sci-Fi,2012,164,Korean,G,3.8
1992,Behavior art produce,Documentary,2006,112,Spanish,PG-13,4.31
1993,Whom teach everyone,Thriller,2013,157,Spanish,G,4.71
1994,Age hit tonight,Documentary,2007,107,Hindi,NC-17,3.38
1995,Take face,Thriller,2004,96,Korean,R,3.54
1996,Never attorney size,Drama,1985,163,Korean,G,1.36
1997,Staff Mrs system,Action,2019,179,French,G,2.99
1998,Movie yourself,Drama,2020,116,German,NC-17,4.22
1999,Control quickly,Sci-Fi,2006,87,Hindi,R,3.21
2000,Day herself,Drama,1992,169,French,G,2.4
