log_id,user_id,movie_id,device_id,watch_date,watch_duration,watch_time_slot,liked,rating_given,completed
457,39798,1597,2630,2023-10-17,86,Night,No,5,False
458,20728,1556,2896,2025-03-28,85,Afternoon,Yes,1,False
459,5052,1429,243,2023-09-17,67,Morning,No,3,True
460,19555,317,2193,2024-11-21,38,Afternoon,Yes,1,False
461,19064,924,1761,2025-05-27,176,Afternoon,No,2,True
462,39114,496,2941,2024-07-07,12,Afternoon,No,1,False
463,5644,1718,2885,2023-10-09,113,Evening,No,3,True
464,33879,1134,2154,2023-11-18,173,Morning,No,3,True
465,1797,1226,2288,2024-03-12,26,Morning,Yes,5,False
466,12591,123,2890,2024-09-10,50,Morning,No,1,False
467,22053,172,2978,2025-04-26,120,Morning,No,3,False
468,4102,387,1291,2024-12-14,109,Evening,Yes,1,False
469,4767,603,1187,2023-07-05,125,Night,No,1,True
470,34316,44,800,2024-03-18,58,Evening,No,5,False
471,16511,1591,363,2024-03-11,159,Morning,Yes,3,True
472,28433,1735,2678,2025-05-29,28,Afternoon,Yes,2,False
473,24752,853,717,2024-05-13,141,Night,No,1,True
474,36962,716,1478,2024-11-21,89,Night,Yes,3,False
475,6328,1990,952,2025-01-31,9,Afternoon,No,1,False
476,493,1457,1585,2024-10-29,95,Afternoon,No,4,True
477,23523,1836,1643,2024-06-22,116,Morning,Yes,5,True
478,20374,1018,344,2025-02-10,25,Night,Yes,4,False
479,13939,1566,1728,2023-10-29,14,Afternoon,Yes,3,False
480,16511,1834,2914,2025-04-11,20,Evening,Yes,2,False
481,1723,676,823,2023-10-27,84,Morning,No,1,False
482,3502,1866,1106,2024-01-01,77,Afternoon,No,1,True
483,4271,1268,869,2023-10-29,37,Afternoon,No,1,False
484,38943,1386,798,2025-01-20,64,Evening,Yes,1,False
485,28390,54,414,2023-11-16,52,Morning,Yes,2,False
486,1293,663,2782,2023-07-03,170,Afternoon,No,2,True
487,36048,1504,425,2024-04-07,69,Night,No,1,False
488,10873,1328,751,2024-07-03,25,Morning,No,2,False
489,7489,840,2781,2024-05-03,67,Night,No,3,False
490,9969,687,2528,2023-12-07,153,Afternoon,Yes,4,True
491,3232,1085,1185,2023-08-21,98,Morning,Yes,3,True
492,7281,1201,2329,2024-06-04,22,Evening,No,3,False
493,26933,1266,824,2025-06-12,141,Evening,Yes,4,True
494,836,1918,1580,2025-03-28,171,Afternoon,No,4,True
495,11015,324,1301,2024-07-23,148,Morning,Yes,1,True
496,20821,271,385,2025-06-05,136,Morning,Yes,3,True
497,19445,1516,1522,2024-02-26,73,Night,Yes,3,False
498,2016,1830,1113,2025-04-20,138,Evening,Yes,3,True
499,12823,1502,20,2024-07-30,8,Afternoon,Yes,4,False
500,27280,1234,545,2024-10-21,160,Evening,No,5,True
501,23905,1714,103,2023-08-27,107,Evening,No,5,True
502,36933,1948,1927,2024-08-07,38,Afternoon,No,2,False
503,14819,1194,798,2024-09-26,162,Night,Yes,2,True
504,15261,92,141,2025-04-10,55,Evening,Yes,3,False
505,1729,1021,2112,2025-01-01,141,Night,Yes,3,False
506,7162,1927,92,2024-07-08,138,Night,No,2,True
507,13390,1196,2879,2023-08-20,11,Evening,No,2,False
508,30075,1380,2488,2023-11-12,128,Afternoon,Yes,5,True
509,14025,1529,1618,2025-03-04,121,Afternoon,No,1,False
510,15223,1033,1498,2024-05-28,142,Afternoon,No,4,False
511,28067,204,166,2023-09-08,89,Afternoon,Yes,2,False
512,27528,562,2925,2024-09-10,76,Morning,Yes,5,False
513,17008,606,2271,2024-07-26,135,Night,Yes,5,False
514,34248,1212,1766,2023-10-12,35,Morning,No,1,False
515,7860,1528,1430,2024-07-09,20,Afternoon,No,1,False
516,7164,568,2058,2023-11-16,80,Evening,Yes,4,False
517,5213,1809,1202,2024-10-05,79,Morning,Yes,1,False
518,22355,432,2329,2024-03-25,25,Morning,No,1,False
519,12999,397,104,2023-11-14,7,Morning,Yes,5,False
520,10056,1201,715,2024-04-07,172,Night,Yes,5,True
521,33781,77,261,2025-03-26,166,Night,Yes,3,True
522,36984,506,2101,2023-10-10,37,Night,Yes,5,False
523,15935,978,1580,2023-10-20,91,Evening,Yes,2,False
524,16456,354,2513,2024-06-15,86,Afternoon,No,5,False
525,3228,797,2397,2024-03-05,63,Night,No,2,False
526,26977,981,1824,2025-03-28,128,Evening,Yes,2,False
527,3971,1451,2392,2023-11-04,41,Afternoon,No,4,False
528,37782,1616,472,2023-09-21,76,Morning,Yes,4,False
529,7844,1108,221,2025-05-15,86,Afternoon,No,4,True
530,34354,417,1085,2025-01-03,143,Evening,Yes,5,True
531,17157,1791,2624,2025-06-20,43,Afternoon,No,2,False
532,2729,1906,756,2023-11-10,105,Evening,No,3,True
533,21202,1964,734,2024-04-13,19,Night,No,1,False
534,37010,1707,2151,2023-11-06,90,Evening,Yes,1,False
535,9429,1092,2320,2024-03-01,40,Morning,Yes,5,False
536,23787,1144,604,2025-01-27,82,Evening,No,5,True
537,10270,653,1079,2024-07-18,105,Night,Yes,2,False
538,26815,1122,1657,2025-05-14,50,Night,Yes,5,False
539,28305,844,1379,2024-03-13,50,Morning,Yes,2,False
540,765,667,1155,2025-06-13,29,Night,No,3,False
541,1561,125,2597,2024-06-13,76,Night,Yes,2,False
542,39713,745,273,2024-10-28,67,Night,No,4,False
543,23777,413,2563,2024-08-06,35,Morning,Yes,5,False
544,14976,1073,1868,2024-12-30,58,Afternoon,Yes,4,False
545,33270,1508,872,2025-02-27,14,Morning,Yes,5,False
546,32647,607,2655,2023-12-13,41,Evening,No,2,False
547,32266,768,2430,2024-01-19,45,Afternoon,No,1,False
548,27531,131,704,2024-01-16,143,Afternoon,No,1,False
549,1520,1115,1603,2023-08-07,40,Night,No,5,False
550,25460,911,243,2023-11-18,159,Night,No,5,True
551,37427,519,2730,2024-07-15,150,Morning,No,5,True
552,18453,74,1712,2024-09-14,144,Evening,Yes,2,True
553,35422,1279,114,2023-06-26,96,Afternoon,No,5,False
554,90,980,2324,2023-12-30,46,Morning,Yes,1,False
555,18934,660,2032,2023-08-08,64,Morning,No,5,False
556,3779,1859,716,2025-01-15,73,Night,Yes,4,False
557,23968,1706,1297,2023-07-18,113,Evening,No,4,False
558,39102,20,1310,2023-08-25,90,Evening,No,1,False
559,28177,733,220,2023-07-25,20,Morning,Yes,4,False
560,20867,733,1951,2024-06-28,148,Afternoon,No,3,True
561,14627,246,126,2024-05-15,120,Morning,No,1,False
562,11850,731,585,2024-10-08,16,Night,No,1,False
563,716,1319,756,2024-01-07,128,Afternoon,No,4,True
564,4590,1606,2339,2023-12-01,50,Afternoon,Yes,5,False
565,15647,223,227,2023-10-24,135,Night,Yes,1,True
566,4171,172,2125,2023-10-09,55,Morning,No,3,False
567,6588,367,173,2024-06-25,111,Evening,Yes,2,True
568,35431,1080,1103,2023-10-17,103,Afternoon,No,2,False
569,94,1397,2287,2025-01-20,133,Evening,Yes,1,True
570,21330,1554,1043,2025-05-12,119,Evening,Yes,4,False
571,38885,848,1422,2024-06-12,54,Morning,No,3,False
572,20873,1657,368,2025-04-13,20,Night,No,2,False
573,18404,1395,1868,2024-11-11,25,Evening,No,4,False
574,7047,1463,2367,2024-08-24,34,Evening,No,3,False
575,6581,296,2916,2024-11-01,16,Afternoon,No,2,False
576,23083,1787,612,2023-11-06,144,Night,No,2,True
577,21554,1995,2827,2024-06-10,81,Morning,No,1,False
578,27972,200,1623,2023-06-30,166,Night,Yes,5,True
579,8814,1898,1449,2025-03-06,40,Morning,No,4,False
580,4160,480,2544,2024-06-15,112,Evening,No,3,False
581,33659,1106,1793,2024-06-21,84,Evening,Yes,4,False
582,24191,564,793,2024-04-12,39,Morning,No,5,False
583,17781,1779,253,2023-08-28,47,Night,Yes,5,False
584,27527,401,2202,2025-03-25,23,Evening,Yes,1,False
585,8745,764,1378,2024-05-19,27,Night,No,5,False
586,31261,1287,1075,2024-03-16,157,Afternoon,No,4,True
587,21416,850,231,2025-03-22,93,Afternoon,Yes,2,True
588,4450,1156,2443,2025-03-12,88,Morning,Yes,4,False
589,37065,284,777,2024-03-24,118,Evening,Yes,3,True
590,33485,764,1228,2025-04-09,28,Morning,No,2,False
591,8091,406,1365,2024-05-19,83,Afternoon,No,4,False
592,18075,667,94,2025-05-28,122,Morning,No,1,True
593,17817,1263,1004,2023-10-13,44,Evening,No,2,False
594,26143,855,1485,2024-09-24,95,Night,No,5,True
595,22,1651,2613,2023-08-16,69,Afternoon,No,5,False
596,10112,1200,2389,2023-07-29,100,Afternoon,Yes,1,False
597,15382,1029,260,2024-10-06,128,Morning,No,5,True
598,806,1835,399,2024-11-03,92,Afternoon,No,5,False
599,22140,576,2384,2024-05-24,162,Afternoon,No,3,True
600,20723,300,2961,2024-11-01,51,Evening,No,1,False
601,19033,288,1421,2025-01-03,32,Morning,No,1,False
602,1892,1342,1157,2024-08-23,35,Afternoon,No,1,False
603,34361,646,1643,2023-08-10,12,Afternoon,Yes,5,False
604,19450,1751,1880,2025-06-20,89,Evening,Yes,1,False
605,2082,1567,142,2023-06-25,54,Morning,Yes,3,False
606,20659,1881,227,2024-09-03,41,Afternoon,No,5,False
607,17218,1423,1177,2024-11-15,121,Morning,No,5,True
608,2606,402,1289,2023-10-03,144,Night,Yes,4,False
609,11341,1249,150,2023-07-17,20,Night,No,5,False
610,12307,738,31,2024-05-10,99,Morning,Yes,3,False
611,772,541,2506,2024-06-04,86,Morning,Yes,1,False
612,37238,1337,1683,2024-01-22,44,Afternoon,Yes,3,False
613,31819,1615,2832,2024-03-11,83,Morning,Yes,3,True
614,32387,266,2456,2023-09-15,74,Night,Yes,4,False
615,1730,1493,223,2024-10-27,22,Morning,No,4,False
616,29962,438,706,2024-07-03,118,Night,No,2,True
617,23650,1314,1722,2025-02-21,106,Afternoon,No,2,False
618,5416,827,646,2025-02-05,115,Afternoon,Yes,5,False
619,32124,1139,2516,2024-08-12,120,Night,Yes,5,False
620,5572,1233,1241,2024-01-22,144,Night,Yes,4,True
621,20888,145,682,2024-08-10,78,Evening,No,3,False
622,21667,1737,2735,2024-02-20,151,Evening,Yes,1,True
623,883,1061,1391,2024-01-29,151,Morning,Yes,1,True
624,37127,401,2319,2024-03-08,96,Morning,No,5,False
625,9717,1455,1915,2024-12-25,168,Evening,No,1,True
626,18408,131,1607,2023-06-24,125,Afternoon,Yes,2,False
627,11520,1249,2830,2024-05-07,28,Morning,Yes,3,False
628,38018,94,1869,2023-11-14,178,Morning,Yes,5,True
629,26723,1490,219,2024-10-01,138,Afternoon,Yes,5,False
630,15974,1106,1751,2024-11-22,139,Morning,Yes,3,True
631,39191,1157,2085,2023-07-17,55,Afternoon,No,2,False
632,9990,1665,1902,2025-02-24,40,Night,Yes,3,False
633,37502,1758,2432,2024-02-11,163,Evening,No,4,True
634,2520,302,2735,2024-12-16,74,Afternoon,Yes,3,False
635,24910,161,2486,2024-11-28,80,Morning,Yes,5,False
636,37583,1756,1672,2023-11-01,67,Morning,Yes,5,False
637,33015,1654,261,2023-11-09,91,Afternoon,No,4,True
638,22294,1982,1943,2023-10-29,103,Afternoon,Yes,5,False
639,17887,1285,2661,2024-08-15,175,Night,No,4,True
640,20699,245,1488,2025-05-31,5,Evening,No,3,False
641,9720,1694,707,2024-01-13,170,Afternoon,No,1,True
642,24306,233,2947,2024-02-23,79,Morning,No,5,False
643,12011,1104,2844,2024-08-15,61,Afternoon,No,2,False
644,14451,586,1330,2025-05-30,149,Evening,No,4,True
645,32971,1457,594,2024-12-27,153,Evening,Yes,2,True
646,13781,433,1854,2023-09-11,130,Morning,Yes,4,True
647,12191,1358,2285,2023-08-19,122,Evening,No,1,True
648,24985,1023,796,2023-09-21,46,Morning,No,4,False
649,35616,1097,817,2024-01-11,158,Night,No,4,True
650,21260,1266,2040,2023-11-17,139,Evening,Yes,3,True
651,3763,1620,40,2024-05-14,149,Evening,No,1,False
652,17431,1168,278,2023-10-01,170,Morning,No,5,True
653,7146,843,2063,2024-02-23,122,Morning,No,5,False
654,16214,525,1562,2024-10-05,155,Afternoon,Yes,3,True
655,15301,835,2995,2024-09-16,10,Evening,No,3,False
656,8067,1548,154,2024-08-25,79,Evening,No,2,False
657,33847,8,525,2024-04-12,93,Morning,Yes,5,True
658,27261,1904,197,2024-06-08,36,Afternoon,Yes,3,False
659,27945,973,1629,2023-11-08,146,Morning,No,5,True
660,10515,631,1954,2023-11-12,151,Evening,No,1,True
661,25842,527,221,2024-08-29,45,Morning,Yes,4,False
662,18508,1815,947,2024-09-15,164,Evening,No,1,True
663,1926,1401,1987,2023-07-13,32,Evening,No,5,False
664,26645,950,490,2025-02-08,42,Morning,No,1,False
665,3821,518,1718,2025-02-21,18,Morning,No,5,False
666,7480,1389,1012,2023-08-02,79,Morning,No,1,False
667,26588,771,1276,2025-06-02,84,Night,Yes,2,False
668,29752,256,2984,2025-05-03,172,Night,Yes,2,True
669,37461,1496,791,2024-11-15,6,Night,Yes,2,False
670,1250,249,1197,2023-11-09,146,Evening,Yes,3,True
671,6741,446,2353,2023-11-20,100,Morning,No,3,False
672,6695,1427,2942,2024-10-05,79,Night,No,1,False
673,31791,966,443,2025-05-16,145,Morning,Yes,5,True
674,11,809,1851,2025-06-17,48,Afternoon,No,4,False
675,1025,539,191,2025-02-11,122,Night,No,4,True
676,34587,1710,2971,2025-06-09,125,Afternoon,Yes,5,True
677,39279,498,1393,2024-07-27,49,Afternoon,No,5,False
678,7275,11,161,2023-09-20,107,Night,No,5,True
679,39021,453,1259,2024-08-29,9,Afternoon,Yes,4,False
680,28633,1070,612,2024-07-08,10,Evening,Yes,3,False
681,12079,1313,2424,2025-02-17,137,Afternoon,No,1,True
682,27777,930,1499,2023-11-12,162,Morning,Yes,2,True
683,36257,1477,2123,2023-06-22,178,Night,Yes,2,True
684,12980,1327,1248,2024-04-28,127,Night,Yes,5,False
685,27427,643,1659,2023-11-04,59,Afternoon,Yes,4,False
686,29085,1335,1966,2024-11-06,149,Morning,No,1,True
687,6503,1453,2419,2023-12-18,26,Night,No,3,False
688,3411,1172,972,2024-06-13,136,Afternoon,Yes,4,True
689,25022,582,61,2025-03-14,69,Afternoon,No,5,False
690,24933,1808,2306,2024-06-17,158,Evening,Yes,1,True
691,15286,1564,2767,2025-04-24,69,Night,No,4,True
692,22260,1917,2386,2023-12-03,110,Morning,No,2,True
693,35331,1758,252,2023-09-28,70,Morning,Yes,3,False
694,29401,1241,1254,2024-01-18,87,Evening,No,1,False
695,28842,854,1937,2024-06-06,84,Evening,No,1,False
696,19155,38,1071,2025-06-08,85,Morning,Yes,2,False
697,14502,1103,2440,2024-12-07,122,Morning,No,5,True
698,17675,658,1798,2024-02-05,150,Morning,No,4,True
699,30770,38,1425,2024-05-02,7,Afternoon,No,2,False
700,14060,1532,1413,2023-10-31,70,Afternoon,Yes,5,False
701,34301,448,1710,2024-05-25,78,Morning,No,5,False
702,10172,1128,2931,2025-04-27,60,Evening,No,5,False
703,11457,896,834,2024-11-20,108,Morning,No,1,False
704,16300,944,858,2023-11-11,46,Night,Yes,2,False
705,6517,1264,2020,2024-05-28,21,Night,Yes,1,False
706,12226,1731,2105,2024-08-02,67,Morning,Yes,4,False
707,15354,963,2493,2024-06-10,155,Night,No,1,True
708,30571,1812,708,2023-11-17,34,Evening,Yes,1,False
709,7753,1106,1208,2025-05-15,43,Morning,Yes,4,False
710,29371,531,2379,2024-11-28,148,Afternoon,No,2,True
711,23895,1816,585,2024-01-02,84,Afternoon,No,4,True
712,11928,1615,2556,2024-06-12,8,Afternoon,Yes,5,False
713,8922,666,949,2023-11-06,133,Afternoon,Yes,2,True
714,14250,1057,1326,2023-07-27,140,Morning,No,1,False
715,9979,409,428,2024-10-25,91,Evening,Yes,1,True
716,38827,1558,419,2023-07-01,163,Evening,No,5,True
717,14340,714,1998,2023-09-30,158,Morning,Yes,5,True
718,11259,508,1437,2024-09-18,143,Evening,Yes,5,False
719,12722,148,527,2024-06-10,97,Night,No,1,True
720,30294,321,283,2024-07-14,152,Night,Yes,3,True
721,39197,692,1036,2024-01-04,10,Evening,Yes,1,False
722,38824,637,1092,2024-09-27,40,Evening,No,2,False
723,8838,1672,827,2024-10-14,108,Evening,No,5,False
724,4260,1534,1931,2024-08-31,32,Afternoon,Yes,1,False
725,25362,1748,229,2024-10-19,75,Morning,No,5,True
726,26926,1979,2250,2024-06-12,93,Morning,Yes,2,False
727,24943,90,1630,2024-02-20,111,Afternoon,No,2,True
728,26023,218,1568,2025-02-17,155,Night,No,3,True
729,32778,560,2469,2025-01-03,41,Afternoon,No,3,False
730,31824,1165,230,2023-10-24,169,Evening,No,2,True
731,39281,53,2823,2024-02-07,62,Night,No,5,False
732,37580,866,1241,2023-07-20,51,Night,No,2,False
733,18295,843,2784,2023-12-07,175,Afternoon,No,1,True
734,18877,868,973,2024-05-20,83,Night,No,4,False
735,15542,593,1943,2025-01-26,77,Morning,Yes,4,False
736,12150,298,2378,2023-08-13,122,Evening,No,2,True
737,20401,69,2373,2025-02-04,123,Morning,No,5,True
738,3979,331,756,2023-09-12,44,Morning,Yes,2,False
739,15222,1558,675,2023-10-15,145,Evening,Yes,3,True
740,25490,631,825,2023-12-09,38,Morning,Yes,2,False
741,7058,1079,2190,2024-01-18,163,Night,No,4,True
742,31421,277,2845,2024-02-27,39,Afternoon,No,4,False
743,38901,1566,2765,2024-11-07,135,Afternoon,Yes,3,True
744,39818,239,204,2023-10-31,133,Night,Yes,1,True
745,7539,473,2409,2023-06-26,145,Evening,Yes,3,True
746,17533,1622,2356,2024-08-29,119,Morning,No,1,False
747,6903,230,2489,2023-10-10,176,Morning,Yes,2,True
748,25375,848,1572,2023-10-12,116,Morning,No,1,True
749,6986,1175,872,2024-08-29,84,Afternoon,No,3,False
750,26419,1342,2314,2024-11-17,155,Morning,Yes,2,True
751,10842,1872,1162,2024-03-10,11,Evening,No,4,False
752,10194,113,1405,2024-10-13,126,Night,Yes,2,True
753,3750,1938,1372,2025-06-17,10,Afternoon,Yes,3,False
754,15099,1755,1256,2023-10-28,97,Night,Yes,3,False
755,2566,399,2216,2023-08-15,18,Evening,Yes,1,False
756,24841,957,2937,2023-12-21,56,Afternoon,Yes,1,False
757,16026,270,2082,2024-01-12,170,Evening,No,2,True
758,24857,1411,838,2024-01-29,142,Evening,No,2,True
759,19196,1973,457,2025-04-25,166,Afternoon,Yes,3,True
760,13957,1066,1031,2024-02-26,129,Evening,Yes,5,True
761,27522,93,406,2025-05-08,151,Night,No,2,True
762,8019,1152,979,2025-04-30,106,Evening,No,3,True
763,26912,1869,724,2024-11-03,36,Afternoon,No,1,False
764,38905,1225,1275,2025-05-03,11,Morning,Yes,4,False
765,6944,674,1718,2023-09-01,32,Afternoon,No,2,False
766,9055,691,2101,2024-08-18,143,Morning,Yes,2,True
767,14709,312,1523,2024-07-19,11,Night,No,2,False
768,10514,128,283,2024-07-28,136,Afternoon,Yes,1,False
769,5910,743,1757,2024-05-23,131,Night,No,5,False
770,14718,1777,253,2023-08-22,154,Afternoon,No,4,True
771,39936,1546,2480,2023-09-11,118,Afternoon,No,2,False
772,26162,380,931,2023-11-13,178,Afternoon,Yes,5,True
773,21488,470,2072,2025-05-09,15,Afternoon,Yes,3,False
774,15307,433,2066,2025-02-03,178,Afternoon,No,4,True
775,24756,1688,2418,2025-01-05,141,Night,No,1,True
776,13296,1684,2412,2023-08-04,108,Evening,Yes,5,False
777,29762,963,409,2024-01-29,126,Morning,Yes,2,False
778,4717,174,2397,2024-07-12,81,Morning,No,1,False
779,24283,1312,225,2025-06-03,66,Morning,Yes,3,False
780,7936,179,1602,2024-09-18,83,Morning,No,5,False
781,38401,875,499,2024-09-29,138,Afternoon,No,5,True
782,36128,1634,336,2023-12-20,146,Evening,No,2,True
783,24226,286,1012,2024-04-07,101,Morning,No,4,True
784,16360,793,439,2025-05-31,21,Morning,Yes,1,False
785,19737,1588,1851,2025-04-03,103,Afternoon,No,5,False
786,32835,598,696,2025-03-13,174,Night,Yes,5,True
787,29700,1994,2720,2024-01-10,126,Evening,Yes,3,True
788,25050,1007,1130,2023-08-23,109,Night,No,1,False
789,35919,1805,1273,2023-10-23,164,Night,No,5,True
790,24876,553,1929,2023-12-05,89,Morning,Yes,2,False
791,25081,1913,2715,2024-10-08,88,Night,No,5,False
792,3255,173,148,2024-12-28,17,Evening,No,5,False
793,8280,1327,964,2025-05-14,168,Evening,Yes,4,True
794,14157,1908,2209,2025-03-27,87,Afternoon,No,1,False
795,37802,1823,842,2024-07-11,127,Morning,No,4,True
796,25729,1556,312,2024-06-27,150,Evening,Yes,1,True
797,34323,173,446,2024-07-04,93,Evening,Yes,5,True
798,21215,406,2437,2024-10-05,5,Night,No,4,False
799,21368,1253,242,2023-10-10,87,Night,No,1,False
800,25662,1152,1299,2024-10-14,8,Evening,Yes,3,False
801,37295,366,2152,2024-10-08,122,Night,Yes,1,True
802,17655,807,1161,2023-06-26,32,Night,Yes,5,False
803,22969,271,2488,2023-06-27,78,Morning,No,3,False
804,17695,554,2765,2023-07-10,123,Afternoon,Yes,5,True
805,34147,169,2566,2023-10-05,12,Afternoon,Yes,5,False
806,30874,1872,2655,2023-12-14,86,Afternoon,No,3,False
807,10572,465,37,2024-01-13,105,Evening,No,2,False
808,17558,129,2975,2025-02-26,23,Morning,Yes,5,False
809,26393,1571,2283,2025-03-28,53,Night,No,1,False
810,13326,601,848,2023-08-13,122,Afternoon,No,4,False
811,24840,395,1515,2023-06-24,163,Morning,No,4,True
812,30055,1678,2416,2024-12-01,158,Afternoon,Yes,4,True
813,6759,505,1370,2025-05-04,83,Evening,Yes,5,True
814,4859,1442,2527,2023-07-09,161,Night,No,3,True
815,24405,1605,878,2025-02-27,79,Night,No,3,False
816,30482,417,732,2024-12-12,64,Afternoon,No,2,False
817,11223,457,2399,2023-08-02,99,Evening,Yes,1,False
818,33712,370,1539,2025-03-26,66,Night,No,3,False
819,28749,397,2538,2023-07-08,151,Morning,Yes,2,True
820,12834,1821,2503,2023-06-21,79,Afternoon,Yes,3,True
821,18817,1094,1073,2024-03-13,59,Morning,Yes,2,False
822,21356,864,99,2023-06-30,15,Morning,Yes,4,False
823,11463,1892,255,2024-12-15,22,Night,No,4,False
824,37628,1777,1959,2023-10-06,43,Afternoon,No,4,False
825,20600,1107,1336,2024-01-28,51,Morning,Yes,5,False
826,14719,333,1126,2025-01-29,169,Night,Yes,4,True
827,12596,1743,1196,2025-03-24,152,Evening,No,4,True
828,26914,153,2070,2024-02-25,161,Afternoon,Yes,1,True
829,26839,478,1623,2025-06-07,123,Night,No,2,False
830,31437,1410,1198,2024-08-13,74,Afternoon,No,5,False
831,2532,856,774,2023-11-16,95,Afternoon,No,1,True
832,11969,1609,1526,2024-12-12,165,Night,No,3,True
833,28251,1298,2647,2024-11-09,104,Afternoon,Yes,5,False
834,38278,1891,1143,2023-11-26,152,Afternoon,No,3,True
835,26976,1393,2009,2025-03-02,13,Morning,No,4,False
836,18255,115,1952,2024-05-18,150,Evening,Yes,5,True
837,24712,808,2287,2025-04-16,12,Morning,Yes,2,False
838,34704,25,2176,2024-07-10,37,Morning,Yes,5,False
839,223,507,2648,2024-05-09,177,Evening,No,2,True
840,36007,1711,938,2025-03-24,43,Evening,No,2,False
841,17588,1998,880,2023-12-24,158,Night,Yes,3,True
842,26948,794,2793,2025-03-23,127,Evening,Yes,4,True
843,37673,1245,760,2023-11-03,43,Night,No,3,False
844,37855,1196,2057,2024-02-05,66,Morning,No,1,True
845,36144,1187,338,2024-03-06,108,Morning,No,5,False
846,38600,713,2619,2024-04-16,29,Evening,No,2,False
847,36186,1136,1145,2024-01-15,92,Afternoon,No,3,False
848,313,741,1364,2025-06-04,45,Evening,Yes,5,False
849,18025,722,1161,2024-04-09,167,Night,No,5,True
850,22243,1823,2192,2025-02-25,13,Morning,Yes,5,False
851,25873,1830,1788,2025-05-13,177,Night,No,3,True
852,38309,1627,2594,2024-04-01,140,Morning,Yes,5,False
853,28101,972,1647,2025-04-10,30,Afternoon,No,2,False
854,1420,753,2715,2024-11-29,175,Night,Yes,4,True
855,18537,1737,214,2023-11-26,146,Morning,Yes,2,True
856,31985,76,435,2023-08-16,179,Morning,No,1,True
857,19685,1189,411,2023-11-05,38,Evening,No,2,False
858,23741,1479,2103,2024-03-26,41,Afternoon,Yes,2,False
859,19384,845,241,2023-08-05,30,Afternoon,No,1,False
860,6960,659,1317,2023-07-20,86,Morning,No,2,False
